condition,taxa841,taxa572511,taxa1730,taxa216851,taxa189330,taxa375288,taxa816,taxa239759,taxa33042,taxa292632,taxa1263,taxa102106,taxa1678,taxa459786,taxa1301,taxa1485,taxa239934,taxa35832,taxa397864,taxa39948,taxa283168,taxa84111,taxa561,taxa207244,taxa61170,taxa29465,taxa2172,taxa447020,taxa838,taxa244127,taxa836,taxa100883,taxa577310,taxa1357,taxa1378,taxa724,taxa117563,taxa644652,taxa1578,taxa872,taxa40544,taxa577309,taxa1654,taxa904,taxa123375,taxa32207,taxa1017280,taxa830,taxa133925,taxa848,taxa286,taxa570,taxa906,taxa1350,taxa52225,taxa33024,taxa1380,taxa1348911,taxa946234,taxa84108,taxa846
H2029,0.240543,1.76883,0.869312,0.542621,0.0369206,0.12195,10.7965,1.94337,1.19153,,4.09931,0.132019,1.24076,0.0302078,0.545977,0.10293,,,,,,0.340117,0.00223761,0.0302078,0.0190197,0.0190197,,,0.0123069,0.0179009,0.00223761,0.0145445,0.0637719,0.0111881,0.00895045,0.00783164,0.00111881,0.0190197,0.00335642,,,0.00111881,0.0167821,0.00335642,,,0.00223761,0.00223761,,,,,0.00447522,0.00223761,0.00111881,0.00111881,,,,0.00335642,
H2029,0.12487,0.872366,1.02307,0.341024,0.0508091,0.0275575,7.65322,0.749218,0.825863,0.000861171,4.62707,0.0775054,0.778498,0.030141,0.173095,0.0749218,,,,0.000861171,,0.0731995,,0.0232516,0.010334,0.00516702,,,0.0111952,0.0206681,,0.00861171,0.0129176,0.00516702,0.00172234,0.000861171,,0.00688937,,,,0.000861171,0.00775054,,,0.000861171,0.000861171,0.000861171,,,,,0.000861171,0.000861171,0.00258351,,0.00172234,,,,
H2029,0.221676,0.544114,0.624723,0.429245,0.0100762,1.82379,19.8501,4.44158,0.203539,0.00403047,2.31752,0.34662,5.25775,0.588449,0.203539,0.0282133,2.70848,0.00201524,3.97807,0.328483,0.133006,0.356697,,0.0261981,0.0241828,,7.04123,,0.0181371,0.916932,,,0.0181371,0.00201524,,,,0.0120914,0.0624723,0.00201524,0.0765789,,0.00201524,0.644875,,,,0.0161219,,,,,,,0.0302285,,0.00201524,,,,
H2029,0.809863,0.240406,0.299348,0.138999,0.0953736,0.234605,0.327658,0.0587093,0.0464105,0.0122988,0.889689,0.0777376,4.79885,0.742568,0.112313,0.363858,6.01318,,20.6645,0.00116026,0.000232052,0.0303989,,,0.00371284,0.413053,10.5811,0.000232052,0.304453,0.29842,0.0104424,0.000464105,0.0143873,0.000232052,0.000464105,0.0454823,0.00580131,0.000464105,0.000232052,0.000232052,,,0.132038,0.000232052,0.00185642,0.00348079,,0.00348079,,,0.000232052,,,0.000696157,0.341349,,0.00139231,,,,
H2029,0.760689,0.945327,0.651312,0.397923,0.0166669,0.422923,1.30367,0.214587,0.21693,0.00104168,1.24377,0.916941,1.34013,3.03494,0.0729178,0.720584,4.08444,0.00208337,9.63322,0.0143231,0.000260421,0.0192711,0.000781262,0.00156252,0.00494799,0.0203128,9.35379,,0.850534,0.240629,0.000520841,,0.0164065,0.00156252,0.00156252,0.00260421,0.00156252,0.0062501,0.00833346,0.00729178,,,0.0268233,0.000260421,0.000520841,0.00104168,0.0013021,0.0171878,0.000520841,,,,,0.00104168,0.169273,0.000781262,0.000781262,,,0.000520841,
H2029,0.58759,7.80313,1.17861,0.3272,0.0907938,1.85014,6.0198,5.43907,0.645835,0.00685237,2.56792,0.580738,9.29181,1.51437,0.534485,0.147326,1.49896,,2.18248,0.973036,0.09422,0.931922,,,0.0256964,0.00171309,9.85199,0.00171309,0.0291226,0.570459,,0.00171309,0.00342618,0.0616713,,,,0.00342618,1.09295,0.00513927,0.00685237,,0.0582451,0.0428273,0.00171309,0.00171309,,,,,,,,0.0137047,0.0205571,,0.00171309,,,,0.00171309
H2029,0.260259,2.88186,0.408629,1.96835,0.0505804,0.348545,0.686974,0.392382,0.41476,0.000306548,1.83929,1.26206,4.46365,0.24064,0.143158,0.497221,12.1194,0.00490477,1.0907,0.00245239,0.00153274,0.106372,,0.00122619,0.00183929,0.253209,10.2353,,0.399739,0.076637,0.000919645,,0.035253,0.000306548,0.000306548,0.0493543,,0.00214584,0.00245239,0.00551787,,,0.0137947,,,0.000919645,0.0141012,0.0294286,0.000306548,,0.000613096,0.000306548,,,0.028509,,0.000919645,,,,
H2029,0.788233,2.32736,0.516354,0.630533,0.0402982,0.381221,3.25395,0.253341,0.169521,0.000805964,1.31265,1.03056,12.5215,0.283431,0.140506,0.820471,14.5388,0.00268655,2.21694,0.00107462,0.00241789,0.0773726,0.0128954,0.00214924,0.00268655,0.0244476,9.61381,,1.03002,0.0276714,0.00107462,,0.0362684,0.00268655,0.00161193,0.00940291,0.000805964,0.00376117,0.00752233,0.0131641,,,0.0120895,0.000268655,,0.000805964,0.00402982,0.0290147,0.00107462,,0.000537309,0.000268655,0.000537309,,0.0548056,,0.000805964,,,0.000268655,
H2029,0.329003,2.3207,0.743571,0.866093,0.0305302,0.800212,5.14675,1.02437,0.277985,0.00160685,1.66952,1.2188,6.57604,1.00428,0.115693,1.00589,6.86407,0.0032137,3.66201,0.00401713,0.00200856,0.0819494,0.00682912,0.0032137,0.00642741,0.0156668,4.44254,,1.38591,0.0642741,0.000803426,,0.0261113,0.0032137,0.000803426,0.00562398,0.000401713,0.00200856,0.0124531,0.0136582,,,0.0128548,0.000401713,,0.000401713,0.00200856,0.0445901,0.000401713,,,,,0.000803426,0.0626672,,0.000803426,,,,
H2029,0.0745278,0.82158,0.496142,0.21826,0.020229,1.66765,11.0763,0.546537,0.0791414,0.00106468,1.77234,0.555765,8.85994,1.06965,0.0759474,0.429777,6.85975,0.0063881,0.945439,0.00709789,0.00390384,0.0546537,0.00212937,0.00177447,0.000354894,0.00745278,9.9924,,0.213646,0.0748827,0.00141958,,0.0216486,0.00141958,0.000354894,0.00283915,0.000354894,0.00177447,0.0060332,0.0149056,,,0.00532342,,,,0.00248426,0.0177447,0.000709789,0.000354894,,,0.00461363,,0.0851746,0.000354894,0.000709789,,,,
H2029,0.0413242,0.474415,0.422353,0.062149,0.142845,0.444805,13.6812,0.626696,0.0546651,0.000325387,2.1404,1.28235,12.0201,0.397623,0.0777676,0.845356,15.5926,0.00715852,0.867808,0.00488081,0.00227771,0.0670298,0.0325387,0.0026031,0.00195232,0.00390465,6.46252,0.00195232,0.110957,0.0549905,0.0458796,,0.0283087,,0.00130155,0.0146424,,0.0026031,0.0104124,0.00976162,,,0.00813468,0.000325387,0.000325387,,,0.00195232,0.000650775,,,,0.00130155,0.000325387,0.0423004,,0.000325387,,,,
H2029,0.976693,3.34827,1.08124,2.12843,0.224081,2.43152,6.95264,1.14969,0.278909,0.00170274,1.35913,0.0486984,0.373582,0.665432,0.0990996,0.208075,6.39346,0.43488,5.73586,0.00272439,0.0166869,0.0238384,0.00238384,0.00510823,0.00578932,0.182875,0.120895,,24.6577,0.0572121,0.00102165,,2.53232,0.000681097,0.00817316,0.262563,0.0149841,0.000340548,0.00238384,0.00476768,,,0.0187302,0.000340548,,0.00272439,0.0939914,0.0265628,,0.00783261,,,0.00170274,,0.02486,0.000340548,0.00102165,,,,
H2029,2.21513,1.35037,1.96714,1.79327,0.039959,2.59856,6.67346,0.634159,0.308691,0.000915092,1.02734,0.224197,0.563697,0.130553,0.273307,0.230298,5.21785,0.330653,1.40619,0.00274528,0.00579558,0.0112861,0.00183018,0.00671067,0.00457546,0.303505,0.157701,,29.9632,0.0350785,0.00122012,,2.93317,0.000305031,0.00732073,0.079613,0.0332483,0.000305031,0.000610061,0.00213521,,,0.0234874,0.000305031,,0.00579558,0.0115912,0.0277578,0.000305031,0.000915092,0.00244024,,0.00335534,,0.0265377,0.000610061,0.00549055,,,,
H2029,1.10949,0.539972,2.03642,0.361975,0.212471,2.59151,16.6814,2.73293,0.0904057,0.00351773,0.356346,0.369362,5.6829,0.45027,0.149152,0.550877,13.2889,0.448863,4.91111,0.00668369,0.0147745,0.0189958,0.00386951,0.00105532,0.0147745,0.150207,2.29708,0.00703547,13.4205,0.166389,0.00105532,,2.88419,,0.00105532,0.10518,0.00844256,0.00246241,0.00140709,0.0105532,,,0.0211064,0.00281419,0.000351773,0.00281419,0.000703547,0.0393986,,0.000351773,,,0.00386951,,0.0253277,,0.00211064,,,,
H2029,0.284058,1.23016,1.85325,2.10295,0.0893409,2.60463,25.0911,13.447,0.904863,0.0137448,1.23016,0.274895,3.05134,1.64479,0.0343619,0.242824,1.1683,0.0183263,5.33755,1.78453,0.43296,0.158065,,0.00458159,0.0183263,,0.112249,0.00458159,0.0412343,1.62875,0.00687238,,0.160356,0.00458159,,,,0.00687238,0.416924,0.0251987,0.167228,,0.00687238,0.451286,,,,0.00916317,,,,,,,0.0297803,,,,,,0.00687238
H2029,0.484445,0.517084,1.83642,3.7553,0.0103073,1.80378,15.8613,10.0308,0.278298,0.0103073,1.30731,0.0377935,1.62512,0.857226,0.0206147,0.286887,0.563467,0.00343578,8.67018,0.326399,0.474137,0.156328,,0.00515367,0.0171789,0.00343578,0.503341,,0.0206147,0.549724,0.00858944,,0.0652798,,,,,,0.0962017,0.00515367,0.139149,,0.0103073,0.159764,,,,0.0188968,,,,0.00171789,,,0.0188968,,0.00171789,,,,
H2029,0.350335,0.517488,1.20098,1.76885,0.0114489,0.531227,16.199,8.10693,0.236991,0.00228977,2.62293,0.050375,2.2039,1.27655,0.019463,1.03612,0.298815,,7.47267,0.242716,0.174023,0.105329,,0.00228977,0.0080142,0.00114489,0.64686,,0.0137386,1.85013,,,0.040071,0.00457954,,0.00114489,,0.00114489,0.0709829,0.00114489,0.0228977,,0.00572443,0.222108,,,,0.0114489,,,,,0.00114489,,0.00686931,,,,,,
H2029,0.478077,2.51433,1.75516,1.53826,0.0796795,1.53826,17.6889,15.1103,0.958367,0.0110666,1.8769,0.130586,2.58073,1.56482,0.0774662,0.320931,1.78836,0.00442664,8.04763,2.23767,0.340851,0.582103,,0.00442664,0.0331998,,0.331998,0.00221332,0.0110666,1.6777,0.00442664,,0.0354131,0.0199199,,,,0.00221332,0.245678,0.0110666,0.0686129,,0.00885328,0.185919,0.00221332,,,0.0221332,0.00221332,,,,,0.00885328,0.0354131,,,,,,0.00663996
H2029,0.256033,2.07513,0.608474,0.169108,0.0158045,2.9997,20.9521,9.12554,0.66221,0.00632181,0.651147,0.262355,6.15112,2.01982,0.259194,0.2102,6.21118,0.00316091,2.1099,1.54094,0.153304,0.717526,,0.00158045,0.00948272,,19.8015,0.00948272,0.0379309,0.59267,0.00474136,,,0.0110632,,,,0.00948272,0.0410918,0.00632181,0.0142241,,0.0221263,0.017385,0.00790226,,,0.00316091,,,,,,0.00158045,0.0158045,,,,,,0.00632181
H2029,0.367034,0.732385,1.19202,1.6466,0.0151528,2.51873,23.1754,12.4522,0.313158,0.00168364,1.29472,0.176783,2.17358,1.49171,0.0437747,0.047142,2.71403,0.00168364,7.78517,0.417544,0.520246,0.316525,,0.00336729,0.0134691,,2.09109,,0.0185201,0.79468,0.0151528,,0.0572439,0.00168364,,,,0.00168364,0.348514,0.00336729,0.11112,,0.00168364,0.54045,,,,0.00336729,,,0.00168364,,,,0.0303056,,,,,,
H2029,0.937579,3.05031,1.24769,1.41816,0.168655,1.80081,15.2769,6.5014,1.48707,0.0199485,4.73323,0.409851,4.55914,0.491458,0.0670995,0.087048,3.22259,0.0018135,3.43477,3.27155,0.0816075,0.33187,,0.0018135,0.0054405,0.003627,4.8094,0.007254,0.0344565,0.962968,,,0.014508,0.007254,,,,,0.904936,0.0018135,0.010881,,0.0163215,0.308295,,0.0018135,,0.003627,,,,,,0.0018135,0.018135,,,,,,
H2029,0.358395,0.651628,3.51879,7.22732,0.0459973,3.40572,15.4666,3.60695,0.755122,,2.29795,0.0210821,1.12118,0.408226,0.090078,0.369895,0.337313,,3.74495,0.356479,0.281733,0.0268317,,0.00191655,0.00574966,0.00766621,0.0114993,,0.0249152,0.137992,0.00383311,,0.151408,,,0.00574966,,,0.0977442,,0.348813,,0.00383311,0.383311,,,0.00191655,0.00766621,,,,,,,0.00766621,,,,,,
H2029,0.286286,1.00756,0.565623,1.25493,0.0250153,1.26466,15.579,5.19345,0.457224,0.00416921,2.58491,0.194563,7.41564,0.354383,0.332147,0.352993,0.815776,,3.31453,1.35499,0.084774,0.237645,,0.00833843,0.00833843,0.00138974,6.51231,,0.0166769,0.216799,0.00277948,,0.00138974,0.00694869,0.00138974,,0.00416921,,2.23331,0.00138974,0.00138974,,0.0125076,0.134805,,,0.00138974,0.0236255,,,,0.00138974,,0.00694869,0.0138974,,0.00138974,,,,
H2029,0.390959,0.854555,0.521278,0.385618,0.00747735,1.75504,14.6492,5.04294,0.371731,0.00213639,1.59588,0.205093,2.54764,1.2156,0.159161,1.51363,4.19266,0.00106819,2.81149,0.953897,0.0779781,0.201889,0.00427277,0.00427277,0.0160229,,6.67407,,0.0138865,0.565074,,,0.00427277,0.0640916,,,,,0.703939,0.00213639,0.00106819,,0.00427277,0.0982738,,,0.00106819,0.00320458,0.00106819,,,,0.00106819,0.00106819,0.0213639,,,,,,
H2029,2.27298,0.82997,2.49089,3.34144,1.40397,0.58935,63.9598,5.5302,3.31127,3.54188,0.06979,0.10642,0.05657,0.0888,,,,,1.31574,,1.01161,,0.05149,0.07803,0.06673,,,,8.03464,,,,,0.20182,,,,,,,0.64006,,,,,,,,,,,,,,,,,,,,
H2029,7.32163,1.25434,17.2546,3.12001,2.22293,2.11546,51.548,2.92822,0.22819,1.68639,0.4229,,,0.00747,0.07214,,1.18387,,2.78758,4.13539,,,,0.1018,,,,,,,,,0.09105,,,0.08575,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,1.50398,2.46645,29.5769,7.68845,3.27123,0.00147,1.60389,0.28735,1.94418,22.9365,16.947,2.69021,0.04764,,3.37417,,2.35641,,,,,0.17215,0.02934,0.08066,0.01782,,,0.70866,,,,,,0.08555,,,,,0.17639,,,,,,,,,,,,,,,,,,,,,,
H2029,0.67262,1.47345,23.4932,10.6833,3.62537,0.08162,3.84881,0.21456,2.1248,9.25571,31.5046,3.68832,0.19391,0.00244,1.17393,0.03851,4.13728,,,,,0.26668,,0.07709,0.03665,,,0.51974,,,,,,0.02367,,,,,,,,,,,,,,,,,,,,0.14081,,,,,,,
H2029,1.25402,1.29612,43.9809,3.72487,1.8493,0.07629,8.7509,0.29966,1.81917,10.53,21.892,1.6731,0.7418,,0.10553,0.23465,,,,,,0.00416,0.11105,0.01019,,,,0.01278,,,,,,,,0.18185,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,1.56943,0.44762,32.099,4.8351,0.75166,1.21836,31.8309,3.74269,0.55626,10.8742,8.3959,1.19723,0.11193,0.00807,0.05262,,,0.1415,,,,,0.67299,,,,,,,,,,0.04164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.29654,0.70722,13.7253,4.92241,1.10636,2.87134,45.0651,5.77545,0.6664,13.6648,5.47013,0.72906,0.04601,0.02977,,,1.14738,,,,,,1.7649,0.0143,,,,,,,,,0.00673,,,,,,,,,,,,,,,,,,,,,,,,,,0.01313,,
H2029,2.18044,0.84824,37.5061,6.00038,1.02752,0.73187,20.1999,1.9425,0.82099,7.07567,17.1944,0.87971,0.43293,0.02883,0.51558,0.05121,,0.0336,,,,,,,,0.02748,,0.042,,,,,0.00462,,,1.36942,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,2.02932,0.37801,28.3693,5.27516,0.43046,7.17044,40.0726,2.88235,0.30505,7.73846,2.33447,0.52018,0.09297,0.39605,0.03244,,,0.03658,,,,,0.04696,,,0.09266,,,,,,,0.06939,,,0.16125,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.38851,0.04189,8.06403,2.50054,0.11935,0.87758,77.7545,0.92757,0.01412,7.19203,0.9359,0.00623,,0.70644,,,,0.07158,,,,,,,,,,,,,,,0.06033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,1.93457,0.56357,31.9807,4.87373,0.81066,1.30538,31.9383,2.52875,0.72433,8.67724,12.3003,0.56236,0.03311,0.07605,0.00532,0.00541,,0.1205,,,,,0.16032,,,,,,0.0574,,,,0.04648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,1.56946,0.12754,26.0614,5.37472,0.54217,1.5306,44.3097,4.34577,0.51643,7.14295,6.0794,0.31569,,0.4095,,0.0152,,0.31395,,,,,,,,0.01007,,0.01904,,,,,0.1002,,,0.19515,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.59764,0.33704,4.43748,0.19713,0.10538,3.64507,45.6223,6.26702,0.71082,3.20511,2.2556,1.34746,3.6994,0.33447,,5.09319,7.77259,,2.30518,,0.76064,,0.88981,0.00319,,,6.98195,0.0312,0.09597,,,,,,,,,,,0.1109,,,,,,,,,,,,,,,,,,,,,
H2029,0.26626,0.21834,1.39961,0.42489,0.063,6.91478,38.3583,13.0359,0.17018,10.8642,4.61706,0.7365,0.54253,0.20317,,4.22941,1.69419,,6.64514,,2.3376,,0.76447,,,,2.11606,,,,0.00269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11012
H2029,3.31619,1.80351,7.47584,2.47228,1.39907,1.16014,37.0583,8.59794,16.3469,3.20818,0.1862,0.90717,2.04344,,,0.10298,,,2.84698,,0.05871,,0.50827,0.18952,0.24078,,,0.13068,0.13988,,,0.00563,,0.01192,,,,,0.2896,,0.2026,,,,,,,,,,,0.18913,,0.58536,,,,0.0714,,,
H2029,1.61195,0.36399,2.65204,1.88463,0.40945,3.39534,59.831,12.0702,1.07955,2.24636,0.29753,0.14943,0.15633,0.12462,,0.01687,,0.04356,5.03873,,1.74079,,0.1311,0.02917,0.0236,,,0.06555,0.38018,,0.00103,,0.00373,,,,,,0.03245,0.12417,0.61984,,,,,,,,,,,,,0.37477,,,,0.12275,,,
H2029,2.76392,0.71397,1.78633,1.45905,0.27672,1.28407,39.1003,8.05181,2.52795,1.60801,0.43666,0.20232,0.54252,,,,,0.06561,6.53523,,2.19785,,0.12982,0.01494,,0.03282,,0.00434,25.0016,,,,,,,0.01527,,,,0.08051,1.04672,,,,,,,,,,,,,,,,,0.3127,,,
H2029,0.66256,1.56726,3.16997,4.52892,1.67145,1.10827,41.7511,12.2525,10.5239,2.73749,1.31621,1.30639,3.7257,,,,,,6.24255,,,,0.28403,0.23569,0.14272,,,0.07311,2.85672,,,,,0.18468,,,,,,,0.05983,,,,,,,,,,,,,0.24888,,,,,,,
H2029,7.47551,2.68664,6.40105,3.52848,2.22951,0.30399,5.3658,0.69335,47.9739,5.70687,,3.32267,6.28061,,0.25154,,,,0.63129,,,,,0.12918,,,,0.05963,0.98776,,,,0.09257,0.27985,,,,,0.63669,,0.07,,,,,,,,,,,,,1.49951,,,,,,,
H2029,3.37508,4.11201,3.32364,8.45806,4.45492,0.3484,9.84708,1.23996,27.4357,6.55477,1.46245,4.87395,9.24841,,0.37447,,,,2.08164,,,,5.56084,0.18226,0.20611,,,0.52692,0.25957,,0.01026,,,0.35072,,,,,,,,,,,,,,,,,,0.10208,,2.62224,,,,,,,
H2029,6.63352,2.77873,3.28052,5.79401,1.96188,0.23038,4.51168,0.86531,28.6977,22.1458,,7.18979,11.2962,,,,,,0.63427,,,,0.23674,0.16598,,,,0.26879,1.25944,,,,,,,,,0.01356,,,,,,,,,,,,,,0.05388,,0.04582,,,,,,,
H2029,3.51817,1.69068,1.75299,2.79504,1.7082,,0.30047,,26.9936,14.5484,,2.41086,38.8514,,,,,,,,,,,0.26055,0.42698,,,0.04657,0.19939,,,,,,,,,,2.45094,,,,,,,,,,,,,,,,,,,,,,
H2029,5.10156,0.48096,3.11174,3.20211,0.53502,2.80696,61.1445,12.7144,0.04752,2.71888,0.593,0.16056,0.23772,0.021,0.02844,0.00952,,0.07697,1.70299,,,,,,0.15655,,,,2.38117,,,,,,,,,,0.17697,0.41874,,,,,,,,,,,,0.05482,,0.37654,,,,0.21,,,
H2029,8.59973,2.89019,6.56817,5.07877,2.91383,0.30301,4.94173,0.22374,40.753,11.719,,1.29116,3.77721,,,0.03262,,,0.38255,,,,0.06315,0.55694,0.01475,,,0.05593,0.86964,,,,,0.50717,,,,,1.77425,,,,,,,,,,,,,1.45089,,0.18837,,,,,,,
H2029,0.91892,3.14311,4.5142,0.52082,0.72246,2.50801,19.0821,4.62494,1.70156,19.7741,7.35714,2.25198,8.7228,,,,6.07064,0.06845,4.65866,,,,,,,,6.89201,0.23259,,,,,,,,,,,1.4605,,0.0431,,,1.35918,,,,,,,,,,,,,,,,,0.07609
H2029,1.25597,1.74084,11.0792,2.90846,0.39597,4.6528,37.053,11.1041,0.8503,12.0279,2.54468,0.51979,1.91852,0.07203,,,0.23897,0.19118,5.95815,,1.6641,,,,,,0.14036,,,,,,,,,,,,0.12674,,0.80141,,,1.32734,,,,,,,,,,,,,,0.03293,,,
H2029,1.25903,3.41803,10.1462,2.35172,0.12373,4.77438,23.3458,9.95211,0.46909,24.4892,2.65836,0.4374,2.93708,0.19908,,0.01733,0.34314,0.02827,6.69074,,1.63461,,,,,,0.67025,,,,,,,,,,,,0.01251,,0.69468,,,1.00909,,,,,,,,,,,,,,0.0209,,,
H2029,1.17753,0.61388,6.59647,1.3428,1.17833,15.1961,43.3486,7.42311,0.45321,5.02173,0.67196,0.10103,3.94396,,,,6.60676,0.54086,1.12093,,,,,,,,,,,,,,,,,,,,0.00823,,2.38675,,,0.83387,,,,,,,,,,,,,,,,,
H2029,2.9951,2.18749,14.9729,2.94629,0.37941,8.96038,27.5067,14.6346,2.8812,3.81366,0.86039,0.16287,3.65156,0.0707,,,0.36124,,4.05427,,1.83461,,,,,,0.05347,,,,,,,,,,,,,,3.99534,,,0.49977,,,,,,,,,,,,,,0.29659,,,
H2029,2.19114,1.77024,10.8109,4.2942,0.22619,3.6145,25.8347,17.0063,1.7618,10.8371,1.11101,0.30054,1.62721,0.18382,,,0.36339,0.0356,8.27631,,2.22036,,,,,,0.60507,,,,,,,,,,,,0.0088,,1.79976,,,0.2235,,,,,,,,,,,,,,0.21229,,,
H2029,6.60105,2.12568,12.8222,5.35052,0.81631,2.0473,24.4315,9.33223,2.94854,13.2169,2.53892,0.38023,3.05106,0.25008,,,0.93731,0.17114,7.21994,,,,,,,,0.85652,0.04673,,,,,,,,,,,0.06241,0.0281,0.71425,,,0.70703,,,,,,,,,,,,,,0.04393,,,0.13878
H2029,6.5586,4.4035,13.0349,4.22282,0.52981,1.47263,17.5116,8.46203,3.14279,18.3532,2.4324,0.42568,3.82904,0.06167,0.07607,,1.85405,,6.31208,,,,0.04705,,,,2.93408,0.11649,,,,,,0.03745,,,,,0.16398,,0.15254,,,0.61154,,,,,,,,,,,,,,,,,0.18454
H2029,1.62443,1.59369,8.06914,4.49347,0.60487,2.52602,27.0295,16.3962,2.4722,10.5748,2.58589,0.38165,2.58432,0.13237,,,1.83608,0.15203,9.5509,,1.88591,,,,,,0.54243,0.06226,,,,,,,,,,,,,1.16431,,,0.44863,,,,,,,,,,,,,,0.03883,,,
H2029,1.80673,2.44773,8.05934,3.38132,0.11433,1.29147,23.5017,13.2924,2.07001,22.6332,2.45832,0.15891,3.05761,0.08052,,,0.30965,0.01501,9.81646,,,,,,,,1.04605,,,,,,,,,,,,,,0.46085,,,0.42663,,,,,,,,,,,,,,,,,
H2029,2.04007,0.58138,3.26872,1.17901,1.0081,1.08977,84.0854,2.46474,,0.28814,0.45347,,,,,,1.66102,,1.35492,,,,,0.12104,,0.06055,,,,,,,,,,0.05843,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,5.13131,1.14523,18.7391,3.99635,0.98244,1.16885,54.8146,2.23905,0.46988,3.77288,0.83702,,,,,,1.97711,,1.60108,1.71106,,,0.23767,,,,,,,,,,0.01459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,2.90952,0.12229,11.7542,1.53919,0.80923,0.75399,72.5242,2.97183,0.048,0.88897,0.0582,0.03051,,,,,2.84123,,0.60676,1.73952,,0.04165,0.20753,0.00555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.60445,1.64568,1.05605,1.02349,0.16147,1.04372,86.1616,0.38944,,0.88219,,,,0.61907,,,1.73414,,0.90763,0.08289,0.21761,,,,,0.29181,,,,,,,0.00445,,,0.04398,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,2.42681,0.72389,6.07122,1.95808,1.41144,4.40354,70.1445,2.77726,,1.989,0.02168,,,,,,0.70276,,3.23702,3.61042,,,0.25059,,,,,,,,,,0.01528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,2.14,0.48605,3.14698,4.74516,1.80102,0.8187,33.2455,12.2021,10.6902,3.67223,,0.61646,4.53988,,,,,,5.36295,,1.03448,,,0.23808,0.07931,0.10792,,0.00323,10.1177,,,,,,,0.07919,,,,,0.92493,,,,,,,,,,,0.51616,,,,,,,,,
H2029,3.5509,1.90748,13.6452,3.33005,2.49684,1.65728,46.8326,4.00871,0.81777,5.88149,0.74799,,,,0.39866,,2.48081,,2.46521,7.43802,,,0.5102,0.26209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.48772,0.13494,3.77257,2.35022,0.25177,3.31994,60.3192,3.66499,,7.76957,0.70365,,,0.95586,,,0.51804,,1.19455,12.6826,,,,,,,,,,,,,0.13861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.57243,0.18143,6.36869,0.80257,0.17817,1.53298,8.42852,7.07201,0.56374,23.481,14.04,1.57943,4.10006,,0.06014,0.0743,6.12412,,3.40687,,,,0.15227,,,,15.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02752
H2029,6.05215,2.33686,5.248,2.09428,2.0169,0.29233,24.7836,6.02495,9.51819,2.8353,,0.70808,0.56928,,,0.00482,,,2.91155,,0.06222,,0.38329,1.05142,0.00938,0.02916,,0.18915,24.9227,,,,,,,,,,1.07337,,0.03203,,,,,,,,,,,,,0.95583,,,,,,,
H2029,3.79604,0.75908,2.43303,3.02473,0.26252,0.58911,33.1959,9.84575,3.76949,3.83333,,0.43742,0.38547,0.00858,,,,0.01631,2.1258,,0.89543,,0.14185,0.18091,,0.02801,,0.09407,31.6083,,,,,,,,,,,,0.29373,,,,,,,,,,,0.04475,,0.07474,,,,,,,
H2029,4.11723,1.0419,6.08701,7.34323,0.8783,0.81371,37.9016,5.02429,6.17291,2.7813,,0.38453,1.11818,0.07267,,,,,1.35529,,0.71395,,0.12264,0.50929,0.07146,0.0543,,0.03878,19.2902,,,,,0.40837,,0.02287,,,,0.03475,0.56976,,,,,,,,,,,0.02056,,0.02625,,,,,,,
H2029,1.19311,1.87686,18.3636,2.03844,2.90942,0.44761,50.7757,2.47876,0.83581,2.41998,1.16264,0.1371,,,,,8.9855,,0.66477,3.34438,,0.11518,0.41308,,,,,,,,,,,,,0.06156,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,2.3383,1.83375,26.6433,2.14751,3.21244,0.53547,43.735,2.52282,0.63632,2.07112,0.90606,0.02903,,,0.00339,,6.26075,,0.82088,3.35313,,0.12474,,0.16261,0.01358,,,,,,,,,,,1.38955,,,,,,,,,,,,,,,,,,,,,,,,,
H2029,0.90771,0.63752,8.55812,1.9216,1.00535,1.88926,26.7361,11.493,0.62589,16.7073,4.00132,0.47139,0.78125,0.39185,0.39508,2.21929,2.37923,,7.66014,,0.92637,,0.69721,0.03003,,0.15268,1.84641,0.01603,0.6885,,,,,,,0.10383,,,,,,,,,,,,,,,,,,,,,,,,,0.13036
